sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level
S000003165,03/09/2025,C022436,Mina,Moradi,mina.moradi22436@example.com,9263322595.0,Tehran,2020/09/01,P00263,Prime Sneakers 263,Books,89.73,152.9,B032,Central Branch 32,shiraz,partner,3,10,card,2024-08-14,177,50
S000003166,29-11-2023,C018345,Mina,Rostami,mina.rostami18345@example.com,9960181506.0,Karaj,2023/08/21,P00092,Eco Notebook 92,Automotive,132.73,337.15,B038,East Branch 38,Tehran,mobile,1,25,cash,2025-10-10,135,100
S000003167,2023/11/29,C040951,Yasin,Rostami,yasin.rostami40951@example.com,9966374048.0,TEHRAN,2022/09/08,P00376,Nova Notebook 376,Pets,58.43,99.95,B038,East Branch 38,Tehran,mobile,2,0,card,2024-10-20,130,20
S000003168,2025-04-16,C005001,Reza,Rostami,reza.rostami5001@example.com,9406516742.0,Tabriz,2023-06-13,P00499,Pro Coffee 499,Gaming,373.77,660.87,B010,Central Branch 10,Rasht,mobile,1,0,cash,2025-01-28,435,10
S000003169,10/06/2025,C041175,Maryam,Mohammadi,maryam.mohammadi41175@example.com,9978269761.0,Isfahan,2020-06-27,P00272,Smart Coffee 272,Automotive,213.09,320.35,B036,Express Branch 36,TEHRAN,store,1,0,online,2025-07-09,424,100
S000003170,10-01-2023,C047954,Reza,Mohammadi,reza.mohammadi47954@example.com,9442304171.0,shiraz,2020-10-12,P00087,Basic Shirt 87,Clothing,348.29,691.88,B021,Airport Branch 21,tehran,online,2,20,online,2024-01-04,441,40
S000003171,2023/06/02,C038685,Hana,Jafari,hana.jafari38685@example.com,9462746227.0,Mashhad,07/01/2022,P00116,Prime Desk 116,Pets,182.76,477.18,B002,Mall Branch 2,Karaj,partner,3,15,cash,08/21/2024,233,20
S000003172,2024-07-31,C020010,Sara,Salehi,sara.salehi20010@example.com,9871511344.0,Karaj,11/30/2021,P00080,Nova Puzzle 80,Furniture,298.24,674.76,B039,Mall Branch 39,Shiraz,online,2,20,Online,05/14/2025,189,75
S000003173,11/24/2025,C031237,Mina,Salehi,mina.salehi31237@example.com,9890945701.0,isfahan,01/22/2021,P00140,Prime Sneakers 140,Furniture,245.7,525.65,B015,Outlet Branch 15,Isfahan,partner,1,0,card,07/16/2024,41,30
S000003174,17-08-2024,C015785,Maryam,Rahimi,maryam.rahimi15785@example.com,9675383721.0,shiraz,11-12-2022,P00026,Pro Ball 26,Toys,354.05,925.27,B026,Central Branch 26,Mashhad,partner,1,20,online,02/15/2024,31,100
S000003175,2025/05/24,C034128,Yasin,Ahmadi,yasin.ahmadi34128@example.com,9525767653.0,Mashhad,21-04-2021,P00396,Prime Cream 396,Pets,286.22,618.0,B027,Express Branch 27,shiraz,store,4,20,online,04/20/2023,155,10
S000003176,2025-02-25,C020374,Ali,Jafari,ali.jafari20374@example.com,9858407678.0,TEHRAN,01-04-2021,P00087,Basic Shirt 87,Clothing,348.29,691.88,B006,North Branch 6,tehran,online,5,5,Online,11/04/2023,335,30
S000003177,01/07/2023,C032306,Reza,Hosseini,reza.hosseini32306@example.com,9595079626.0,Shiraz,2023/09/09,P00216,Eco Shirt 216,Pets,260.19,440.09,B001,Central Branch 1,Rasht,online,4,10,cash,04/11/2023,210,100
S000003178,23-12-2024,C044119,Maryam,Mohammadi,maryam.mohammadi44119@example.com,9336945556.0,tehran,2022/06/24,P00046,Nova Notebook 46,Toys,350.7,730.29,B036,Express Branch 36,TEHRAN,store,1,0,card,22-09-2023,16,75
S000003179,2023/05/23,C012282,Yasin,Akbari,yasin.akbari12282@example.com,9884512288.0,isfahan,2020/01/31,P00193,Max Mixer 193,Health,263.86,493.43,B010,Central Branch 10,Rasht,mobile,2,10,Online,31-05-2023,444,75
S000003180,2024-11-20,C025509,Sara,Moradi,sara.moradi25509@example.com,9944325005.0,Rasht,2020-09-17,P00193,Max Mixer 193,Health,263.86,493.43,B001,Central Branch 1,Rasht,online,8,0,CARD,25-08-2025,278,30
S000003181,12/24/2025,C000708,Amir,Akbari,amir.akbari708@example.com,9737609304.0,Qom,2020-06-23,P00003,Smart Desk 3,Books,148.82,415.03,B031,North Branch 31,Tehran,store,1,0,wallet,23-07-2023,449,100
S000003182,21-07-2024,C010096,Yasin,Rostami,yasin.rostami10096@example.com,9305341645.0,isfahan,2022-09-12,P00105,Pro Puzzle 105,Sports,150.03,375.07,B002,Mall Branch 2,Karaj,partner,1,5,CARD,21-01-2024,462,10
S000003183,2024/10/22,C047752,Reza,Ahmadi,reza.ahmadi47752@example.com,9747265058.0,TEHRAN,04/11/2021,P00110,Prime Sneakers 110,Office,158.2,278.01,B032,Central Branch 32,shiraz,partner,3,20,card,14-02-2025,261,30
S000003184,2023-01-17,C017875,Hana,Salehi,hana.salehi17875@example.com,9203933975.0,Qom,10/16/2022,P00048,Eco Mixer 48,Shoes,350.81,713.98,B012,South Branch 12,Mashhad,online,3,20,wallet,17-09-2023,148,20
S000003185,11/26/2023,C043438,Ali,Jafari,ali.jafari43438@example.com,9509281005.0,Mashhad,02/22/2024,P00143,Classic Cream 143,Books,280.13,530.49,B031,North Branch 31,Tehran,store,2,0,Online,2025/11/01,150,40
S000003186,08-10-2025,C036317,Ali,Moradi,ali.moradi36317@example.com,9828282625.0,Tabriz,27-11-2021,P00250,Basic Coffee 250,Office,221.81,509.51,B012,South Branch 12,Mashhad,online,4,0,online,2024/05/11,41,20
S000003187,2023/06/22,C004316,Hana,Akbari,hana.akbari4316@example.com,9879433140.0,Isfahan,02-09-2020,P00290,Nova Mixer 290,Office,160.58,216.38,B007,Central Branch 7,Qom,partner,6,15,CARD,2025/03/27,337,10
S000003188,2025-07-18,C010525,Neda,Jafari,neda.jafari10525@example.com,9369384837.0,isfahan,02-08-2023,P00373,Pro Puzzle 373,Health,394.19,520.69,B013,Outlet Branch 13,Mashhad,mobile,10,15,card,2024/05/10,478,20
S000003189,03/14/2024,C024546,Hana,Jafari,hana.jafari24546@example.com,9796513302.0,Tabriz,2023/06/06,P00390,Eco Cream 390,Office,145.86,323.51,B016,North Branch 16,Rasht,online,1,15,cash,2025/05/13,470,10
S000003190,10-04-2024,C021358,Mina,Karimi,mina.karimi21358@example.com,9187357909.0,Rasht,2020/02/16,P00014,Max Sneakers 14,Jewelry,272.13,661.16,B009,South Branch 9,isfahan,store,2,10,wallet,2024/07/20,359,10
S000003191,2023/12/07,C002308,Maryam,Ahmadi,maryam.ahmadi2308@example.com,9606810427.0,Qom,2022/11/15,P00327,Mini Shirt 327,Clothing,294.84,800.35,B014,Bazaar Branch 14,shiraz,mobile,5,10,cash,2024/05/31,161,10
S000003192,2024-07-29,C039007,Neda,Ahmadi,neda.ahmadi39007@example.com,9869611218.0,TEHRAN,2024-08-04,P00104,Mini Desk 104,Beauty,185.86,431.35,B025,Bazaar Branch 25,Tehran,mobile,4,0,online,2024-04-28,162,40
S000003193,04/17/2023,C024530,Hana,Akbari,hana.akbari24530@example.com,9830242695.0,tehran,2023-08-29,P00263,Prime Sneakers 263,Books,89.73,152.9,B032,Central Branch 32,shiraz,partner,4,5,wallet,2023-08-30,372,10
S000003194,08-05-2023,C033776,Amir,Mohammadi,amir.mohammadi33776@example.com,9854118570.0,shiraz,2021-08-03,P00412,Nova Ball 412,Automotive,182.91,291.96,B020,North Branch 20,Shiraz,online,5,10,Online,2024-05-20,70,20
S000003195,2023/10/21,C003786,Leila,Karimi,leila.karimi3786@example.com,9413323876.0,Tabriz,05/10/2020,P00368,Basic Sneakers 368,Shoes,190.32,413.01,B033,South Branch 33,isfahan,online,3,20,wallet,2024-07-24,51,75
S000003196,2025-03-14,C030417,Omid,Salehi,omid.salehi30417@example.com,9759327267.0,tehran,11/14/2024,P00391,Nova Notebook 391,Garden,18.27,30.83,B035,Mall Branch 35,isfahan,mobile,2,0,cash,2023-04-27,160,100
S000003197,02/22/2023,C024336,Leila,Rostami,leila.rostami24336@example.com,9855947648.0,tehran,09/21/2021,P00040,Plus Cream 40,Furniture,273.99,678.66,B016,North Branch 16,Rasht,online,2,25,Online,2025-04-17,361,20
S000003198,16-08-2025,C020107,Omid,Jafari,omid.jafari20107@example.com,9730279167.0,Rasht,21-09-2022,P00224,Smart Ball 224,Beauty,324.83,506.06,B031,North Branch 31,Tehran,store,1,0,wallet,2024-09-10,438,100
S000003199,2025/04/05,C012898,Leila,Salehi,leila.salehi12898@example.com,9892356869.0,TEHRAN,06-12-2020,P00249,Max Sneakers 249,Grocery,309.04,808.45,B007,Central Branch 7,Qom,partner,2,0,cash,06/23/2024,438,40
S000003200,2023-09-19,C010892,Yasin,Ahmadi,yasin.ahmadi10892@example.com,9954800346.0,isfahan,20-11-2023,P00249,Max Sneakers 249,Grocery,309.04,808.45,B040,Outlet Branch 40,tehran,online,3,15,cash,07/15/2025,183,50
S000003201,01/27/2023,C035358,Amir,Hosseini,amir.hosseini35358@example.com,9791998678.0,isfahan,2023/01/12,P00371,Mini Desk 371,Garden,5.51,11.67,B032,Central Branch 32,shiraz,partner,3,0,CARD,11/27/2025,215,10
S000003202,31-07-2024,C031700,Maryam,Ahmadi,maryam.ahmadi31700@example.com,9667916198.0,tehran,2024/12/01,P00004,Mini Desk 4,Beauty,211.74,535.86,B022,Outlet Branch 22,Rasht,mobile,1,15,Online,03/20/2023,327,100
S000003203,2023/06/24,C011817,Mina,Karimi,mina.karimi11817@example.com,9903931888.0,isfahan,2022/10/08,P00417,Basic Mixer 417,Baby,166.29,246.46,B038,East Branch 38,Tehran,mobile,-5,15,cash,09/02/2024,139,20
S000003204,2023-09-12,C015135,Maryam,Rahimi,maryam.rahimi15135@example.com,9203389736.0,Rasht,2020-10-10,P00295,Plus Notebook 295,Music,259.03,436.2,B006,North Branch 6,tehran,online,3,20,wallet,11/30/2025,120,20
S000003205,02/11/2024,C042846,Yasin,Karimi,yasin.karimi42846@example.com,9678445733.0,Rasht,2021-03-29,P00332,Nova Notebook 332,Automotive,391.91,849.23,B023,Bazaar Branch 23,Rasht,mobile,2,5,online,06/09/2023,48,50
S000003206,02-09-2024,C000867,Sara,Ahmadi,sara.ahmadi867@example.com,9169226321.0,Shiraz,2023-08-15,P00071,Classic Sneakers 71,Garden,280.34,477.06,B038,East Branch 38,Tehran,mobile,1,20,cash,30-04-2025,285,50
S000003207,2024/09/09,C009546,Sara,Jafari,sara.jafari9546@example.com,9927928911.0,shiraz,04/22/2021,P00349,Nova Sneakers 349,Grocery,323.12,774.01,B014,Bazaar Branch 14,shiraz,mobile,6,5,cash,13-05-2023,447,75
S000003208,2024-10-22,C025673,Hana,Rostami,hana.rostami25673@example.com,9788652289.0,Shiraz,11/02/2024,P00113,Mini Coffee 113,Health,187.79,369.98,B017,Express Branch 17,tehran,online,1,15,card,23-02-2025,136,75
S000003209,08/23/2025,C006402,Sara,Mohammadi,sara.mohammadi6402@example.com,9996754612.0,Mashhad,06/17/2021,P00076,Prime Mixer 76,Pets,285.33,503.51,B018,North Branch 18,Tabriz,partner,1,15,Online,30-10-2023,301,30
S000003210,07-12-2024,C033878,Amir,Akbari,amir.akbari33878@example.com,9389088067.0,Rasht,16-10-2020,P00026,Pro Ball 26,Toys,354.05,925.27,B020,North Branch 20,Shiraz,online,1,25,online,14-06-2024,428,100
S000003211,2024/11/18,C047447,Yasin,Karimi,yasin.karimi47447@example.com,9108176040.0,Shiraz,26-05-2022,P00392,Prime Cream 392,Automotive,121.0,209.49,B023,Bazaar Branch 23,Rasht,mobile,5,15,card,15-03-2025,18,100
S000003212,2025-12-03,C034913,Amir,Hosseini,amir.hosseini34913@example.com,9189412335.0,Tehran,28-01-2021,P00045,Smart Shirt 45,Sports,146.42,217.91,B001,Central Branch 1,Rasht,online,2,5,Online,03-03-2025,262,10
S000003213,06/10/2023,C010798,Amir,Akbari,amir.akbari10798@example.com,9120570426.0,Shiraz,2021/04/05,P00471,Max Puzzle 471,Garden,150.94,415.48,B011,Central Branch 11,TEHRAN,partner,8,0,online,2024/05/02,180,50
S000003214,11-11-2025,C018163,Amir,Moradi,amir.moradi18163@example.com,9339247547.0,shiraz,2022/01/05,P00185,Classic Mixer 185,Sports,266.46,434.87,B023,Bazaar Branch 23,Rasht,mobile,3,0,card,2023/07/23,320,75
S000003215,2024/06/03,C034739,Omid,Rahimi,omid.rahimi34739@example.com,9272586520.0,Karaj,2021/11/23,P00195,Prime Sneakers 195,Music,201.28,495.46,B020,North Branch 20,Shiraz,online,2,0,online,2024/03/29,4,75
S000003216,2023-10-06,C034820,Omid,Jafari,omid.jafari34820@example.com,9917337449.0,Karaj,2024-03-31,P00267,Eco Notebook 267,Clothing,260.43,311.3,B029,North Branch 29,TEHRAN,mobile,1,0,online,2023/12/06,170,100
S000003217,01/23/2023,C030971,Maryam,Mohammadi,maryam.mohammadi30971@example.com,9417149452.0,TEHRAN,2022-10-30,P00444,Basic Ball 444,Beauty,101.01,270.28,B027,Express Branch 27,shiraz,store,3,25,wallet,2024/08/28,476,30
S000003218,28-05-2023,C031930,Neda,Karimi,neda.karimi31930@example.com,9505930177.0,Tehran,2024-08-19,P00417,Basic Mixer 417,Baby,166.29,246.46,B038,East Branch 38,Tehran,mobile,6,5,online,2024/05/28,197,30
S000003219,2023/07/21,C004032,Leila,Akbari,leila.akbari4032@example.com,9926552926.0,tehran,05/15/2022,P00256,Basic Headphones 256,Pets,293.01,614.78,B037,Bazaar Branch 37,Tehran,online,5,5,Online,2025/10/31,169,100
S000003220,2025-02-09,C046395,Leila,Rostami,leila.rostami46395@example.com,9754176866.0,Mashhad,09/28/2020,P00185,Classic Mixer 185,Sports,266.46,434.87,B008,West Branch 8,Isfahan,store,3,0,Online,2023-02-13,302,20
S000003221,10/11/2023,C001629,Hana,Ahmadi,hana.ahmadi1629@example.com,9603444049.0,Mashhad,11/15/2022,P00369,Pro Desk 369,Grocery,82.64,102.81,B017,Express Branch 17,tehran,online,4,20,cash,2025-05-19,450,50
S000003222,09-07-2023,C006804,Leila,Rahimi,leila.rahimi6804@example.com,9457831517.0,TEHRAN,19-03-2021,P00420,Smart Puzzle 420,Furniture,101.83,151.61,B002,Mall Branch 2,Karaj,partner,2,0,cash,2023-05-26,1,10
S000003223,2025/06/29,C036183,Mina,Ahmadi,mina.ahmadi36183@example.com,9109428040.0,Mashhad,26-05-2020,P00121,Classic Puzzle 121,Electronics,268.82,442.77,B032,Central Branch 32,shiraz,partner,8,0,Online,2025-03-30,74,100
S000003224,2025-10-29,C045756,Yasin,Jafari,yasin.jafari45756@example.com,9511513380.0,Isfahan,24-05-2020,P00317,Classic Ball 317,Baby,187.67,340.34,B034,Express Branch 34,isfahan,partner,2,0,cash,2025-01-15,240,75
S000003225,11/20/2025,C036410,Leila,Ahmadi,leila.ahmadi36410@example.com,9876253420.0,Isfahan,2024/11/19,P00079,Mini Mixer 79,Gaming,10.52,15.21,B005,South Branch 5,TEHRAN,online,3,15,CARD,2025-05-01,106,40
S000003226,19-02-2025,C019432,Hana,Akbari,hana.akbari19432@example.com,9488906600.0,Tehran,2022/08/15,P00087,Basic Shirt 87,Clothing,348.29,691.88,B011,Central Branch 11,TEHRAN,partner,3,25,card,2023-03-09,369,10
S000003227,2023/02/20,C040205,Sara,Mohammadi,sara.mohammadi40205@example.com,9274317715.0,Isfahan,2022/06/14,P00313,Pro Mixer 313,Health,81.26,160.74,B002,Mall Branch 2,Karaj,partner,2,15,CARD,02/13/2023,235,50
S000003228,2024-01-30,C007410,Arman,Karimi,arman.karimi7410@example.com,9333448013.0,Qom,2023-09-04,P00103,Nova Ball 103,Books,327.2,674.75,B006,North Branch 6,tehran,online,3,20,Online,06/03/2025,313,100
S000003229,03/06/2023,C021723,Omid,Jafari,omid.jafari21723@example.com,9196505514.0,tehran,2020-04-16,P00110,Prime Sneakers 110,Office,158.2,278.01,B014,Bazaar Branch 14,shiraz,mobile,3,0,cash,02/25/2024,25,10
S000003230,19-06-2024,C007289,Reza,Salehi,reza.salehi7289@example.com,9914419475.0,Shiraz,2023-03-07,P00063,Classic Headphones 63,Books,360.04,496.7,B033,South Branch 33,isfahan,online,4,20,online,09/29/2024,474,10
S000003231,2025/08/24,C019874,Mina,Ahmadi,mina.ahmadi19874@example.com,9103445634.0,Tabriz,08/15/2020,P00377,Mini Desk 377,Baby,246.61,686.92,B021,Airport Branch 21,tehran,online,3,25,CARD,01/17/2023,195,40
S000003232,2024-07-08,C042453,Maryam,Ahmadi,maryam.ahmadi42453@example.com,9980425531.0,Shiraz,02/17/2023,P00034,Basic Coffee 34,Jewelry,219.46,377.08,B019,Bazaar Branch 19,Shiraz,mobile,3,25,cash,11/24/2023,185,100
S000003233,06/09/2024,C018628,Hana,Rostami,hana.rostami18628@example.com,9806992930.0,Karaj,05/27/2024,P00357,Classic Shirt 357,Baby,323.67,832.68,B030,Airport Branch 30,Mashhad,mobile,5,25,wallet,10/25/2023,22,50
S000003234,06-07-2023,C034230,Yasin,Moradi,yasin.moradi34230@example.com,9261057987.0,Tehran,06-02-2020,P00444,Basic Ball 444,Beauty,101.01,270.28,B035,Mall Branch 35,isfahan,mobile,4,0,online,15-10-2024,38,75
S000003235,2023/12/15,C041955,Reza,Hosseini,reza.hosseini41955@example.com,9214751956.0,shiraz,16-10-2020,P00159,Max Notebook 159,Gaming,385.34,468.39,B023,Bazaar Branch 23,Rasht,mobile,6,15,CARD,12-08-2023,87,100
S000003236,2025-05-27,C015807,Arman,Moradi,arman.moradi15807@example.com,9876696922.0,Isfahan,27-01-2020,P00381,Nova Puzzle 381,Electronics,163.77,238.64,B022,Outlet Branch 22,Rasht,mobile,4,0,Online,15-04-2023,57,20
S000003237,09/09/2025,C015601,Yasin,Karimi,yasin.karimi15601@example.com,9824402484.0,Tehran,2023/01/13,P00097,Eco Desk 97,Baby,35.63,77.14,B038,East Branch 38,Tehran,mobile,1,20,cash,24-03-2025,476,30
S000003238,01-05-2025,C032954,Yasin,Akbari,yasin.akbari32954@example.com,9688497536.0,isfahan,2021/11/05,P00406,Nova Headphones 406,Toys,307.89,791.41,B001,Central Branch 1,Rasht,online,5,0,card,30-09-2025,322,75
S000003239,2023/11/19,C033192,Leila,Mohammadi,leila.mohammadi33192@example.com,9628669832.0,Qom,2020/01/31,P00121,Classic Puzzle 121,Electronics,268.82,442.77,B034,Express Branch 34,isfahan,partner,2,15,Online,25-09-2024,396,50
S000003240,2024-01-30,C042585,Mina,Hosseini,mina.hosseini42585@example.com,9278141464.0,Qom,2021-01-10,P00403,Mini Ball 403,Books,380.22,1017.38,B037,Bazaar Branch 37,Tehran,online,5,10,online,21-08-2023,58,100
S000003241,02/22/2024,C028970,Hana,Hosseini,hana.hosseini28970@example.com,9738092950.0,Karaj,2024-11-19,P00368,Basic Sneakers 368,Shoes,190.32,413.01,B029,North Branch 29,TEHRAN,mobile,2,0,Online,2023/09/02,182,20
S000003242,08-08-2024,C037514,Neda,Mohammadi,neda.mohammadi37514@example.com,9673877893.0,tehran,2022-01-12,P00172,Max Cream 172,Automotive,255.92,403.54,B023,Bazaar Branch 23,Rasht,mobile,3,25,wallet,2025/02/24,438,50
S000003243,2023/10/26,C004857,Sara,Ahmadi,sara.ahmadi4857@example.com,9579888913.0,Karaj,09/21/2022,P00404,Mini Notebook 404,Beauty,396.01,526.46,B009,South Branch 9,isfahan,store,4,15,wallet,2025/12/18,123,20
S000003244,2025-07-10,C042463,Ali,Moradi,ali.moradi42463@example.com,9627509302.0,TEHRAN,10/10/2023,P00304,Max Headphones 304, beauty ,16.34,31.81,B036,Express Branch 36,TEHRAN,store,5,15,wallet,2023/01/15,481,40
S000003245,11/13/2023,C019226,Neda,Rostami,neda.rostami19226@example.com,9974021601.0,Isfahan,05/03/2023,P00129,Max Sneakers 129,Grocery,52.81,102.47,B012,South Branch 12,Mashhad,online,6,15,Online,2025/07/01,485,20
S000003246,10-04-2024,C034997,Reza,Rostami,reza.rostami34997@example.com,9496284852.0,Rasht,19-03-2022,P00398,Plus Cream 398,Travel,94.68,206.26,B028,Express Branch 28,isfahan,partner,2,20,card,2024/06/16,64,30
S000003247,2025/06/12,C012703,Reza,Jafari,reza.jafari12703@example.com,9252673338.0,Tehran,08-11-2021,P00017,Classic Puzzle 17,Baby,318.55,672.98,B018,North Branch 18,Tabriz,partner,1,10,wallet,2024/01/31,392,20
S000003248,2023-10-31,C009914,Mina,Karimi,mina.karimi9914@example.com,9593845193.0,Tabriz,19-03-2023,P00197,Nova Puzzle 197,Baby,174.84,249.41,B025,Bazaar Branch 25,Tehran,mobile,4,5,online,2023-04-11,432,40
S000003249,09/12/2025,C031831,Omid,Moradi,omid.moradi31831@example.com,9964351061.0,Mashhad,2024/07/21,P00329,Eco Desk 329,Grocery,217.65,542.59,B011,Central Branch 11,TEHRAN,partner,2,25,online,2024-02-24,454,10
S000003250,31-12-2023,C007946,Arman,Salehi,arman.salehi7946@example.com,9957960619.0,Rasht,2022/07/20,P00260,Pro Puzzle 260,Furniture,232.98,402.89,B038,East Branch 38,Tehran,mobile,5,20,cash,2024-09-18,443,100
S000003251,2025/12/28,C012068,Mina,Ahmadi,mina.ahmadi12068@example.com,9869574093.0,Mashhad,2023/11/17,P00052,Smart Coffee 52,Automotive,204.8,,B019,Bazaar Branch 19,Shiraz,mobile,8,5,card,2025-07-08,477,100
S000003252,2023-01-07,C001801,Omid,Ahmadi,omid.ahmadi1801@example.com,9249704623.0,Qom,2023-02-02,P00218,Plus Sneakers 218,Travel,224.03,624.54,B034,Express Branch 34,isfahan,partner,1,15,Online,2024-03-26,173,10
S000003253,09/30/2025,C037404,Neda,Ahmadi,neda.ahmadi37404@example.com,9820380496.0,Mashhad,2022-04-02,P00078,Smart Cream 78,Travel,7.24,19.81,B023,Bazaar Branch 23,Rasht,mobile,2,25,CARD,2025-08-17,328,75
S000003254,23-12-2024,C017993,Mina,Akbari,mina.akbari17993@example.com,9806264423.0,Rasht,2023-12-31,P00244,Max Headphones 244,Beauty,189.21,312.06,B011,Central Branch 11,TEHRAN,partner,4,10,online,2023-09-24,289,10
S000003255,2023/01/12,C043135,Reza,Rostami,reza.rostami43135@example.com,9264790835.0,Rasht,12/16/2020,P00226,Mini Cream 226,Toys,358.48,818.98,B023,Bazaar Branch 23,Rasht,mobile,1,15,Online,08/08/2023,163,100
S000003256,2023-08-29,C031727,Sara,Moradi,sara.moradi31727@example.com,9275585374.0,Karaj,11/24/2022,P00128,Mini Coffee 128,Shoes,136.7,209.32,B033,South Branch 33,isfahan,online,1,10,cash,02/07/2024,246,30
S000003257,12/08/2025,C023087,Reza,Ahmadi,reza.ahmadi23087@example.com,9153515608.0,Shiraz,09/23/2020,P00475,Pro Puzzle 475,Music,76.34,120.89,B017,Express Branch 17,tehran,online,4,5,cash,01/17/2025,206,40
S000003258,10-08-2024,C025958,Maryam,Mohammadi,maryam.mohammadi25958@example.com,9793456903.0,tehran,14-05-2024,P00465,Prime Desk 465,Sports,17.93,41.34,B024,Outlet Branch 24,TEHRAN,store,6,0,CARD,09/02/2025,467,30
S000003259,2024/05/10,C043086,Reza,Jafari,reza.jafari43086@example.com,9187712375.0,Tabriz,20-01-2024,P00204,Prime Sneakers 204,Beauty,184.44,355.83,B030,Airport Branch 30,Mashhad,mobile,1,10,CARD,12/27/2023,474,20
S000003260,2025-02-26,C013939,Mina,Jafari,mina.jafari13939@example.com,9272205669.0,tehran,13-10-2024,P00045,Smart Shirt 45,Sports,146.42,217.91,B039,Mall Branch 39,Shiraz,online,3,0,wallet,08/09/2023,111,30
S000003261,09/26/2025,C025960,Hana,Moradi,hana.moradi25960@example.com,9819602033.0,isfahan,2024/11/01,P00323,Smart Puzzle 323,Books,60.71,132.55,B007,Central Branch 7,Qom,partner,4,0,online,09/13/2025,84,10
S000003262,14-10-2023,C042403,Neda,Ahmadi,neda.ahmadi42403@example.com,9173854698.0,Karaj,2024/01/02,P00439,Classic Puzzle 439,Gaming,297.94,763.39,B033,South Branch 33,isfahan,online,8,10,online,12-12-2024,391,10
S000003263,2024/07/17,C022477,Reza,Salehi,reza.salehi22477@example.com,9755975216.0,tehran,2023/07/24,P00007,Prime Coffee 7,Clothing,118.64,318.72,B019,Bazaar Branch 19,Shiraz,mobile,1,25,CARD,18-07-2023,196,50
S000003264,2023-08-05,C029517,Arman,Jafari,arman.jafari29517@example.com,9609340809.0,tehran,2022-04-04,P00204,Prime Sneakers 204,Beauty,184.44,355.83,B020,North Branch 20,Shiraz,online,3,25,Online,01-06-2023,400,30
S000003265,02/08/2024,C026175,Hana,Moradi,hana.moradi26175@example.com,9648108022.0,Rasht,2022-03-31,P00190,Max Coffee 190,Office,260.09,530.99,B023,Bazaar Branch 23,Rasht,mobile,2,5,card,14-06-2023,197,100
