sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,rejection_reason
S000567720,2023-05-16,C046516,Ali,Mohammadi,ali.mohammadi46516@example.com,9386542617.0,Tehran,2020-01-12,P00184,Basic Sneakers 184,Beauty,129.67,278.47,B019,Bazaar Branch 19,Shiraz,mobile,2,5,Online,2025-07-29,251,30,duplicate_sale_id
S000567783,2025-10-31,C001592,Amir,Akbari,amir.akbari1592@example.com,9845319806.0,Shiraz,2020-12-20,P00143,Classic Cream 143,Books,280.13,530.49,B033,South Branch 33,isfahan,online,0,5,CARD,2025-01-15,397,40,invalid_quantity
S000568375,2025-10-06,C013603,Mina,Karimi,mina.karimi13603@example.com,9396547944.0,shiraz,2021-04-18,P00314,Classic Puzzle 314,Jewelry,-375.06,447.37,B037,Bazaar Branch 37,Tehran,online,3,0,cash,2024-11-30,321,20,invalid_unit_cost
S000568603,2025-04-20,C031870,Arman,Rahimi,arman.rahimi31870@example.com,9483972014.0,shiraz,2023-12-26,P00034,Basic Coffee 34,Jewelry,,377.08,B031,North Branch 31,Tehran,store,3,0,wallet,2023-04-13,322,10,missing_unit_cost
S000568925,2023-01-26,C027760,Yasin,Ahmadi,yasin.ahmadi27760@example.com,9726357915.0,Tabriz,2022-10-01,P00184,Basic Sneakers 184,Beauty,129.67,,B027,Express Branch 27,shiraz,store,1,5,wallet,2023-08-27,141,10,missing_unit_price
S000569020,2023-02-27,C038215,Mina,Karimi,mina.karimi38215@example.com,9996953140.0,Rasht,2021-05-28,P00031,Mini Coffee 31,Garden,22.73,26.89,B003,Bazaar Branch 3,Karaj,online,0,0,Online,2025-10-30,370,40,invalid_quantity
S000570134,2023-03-03,C045917,Leila,Mohammadi,leila.mohammadi45917@example.com,9640407814.0,Isfahan,2023-12-01,P00168,Nova Shirt 168,Shoes,170.28,243.7,B030,Airport Branch 30,Mashhad,mobile,-4,10,cash,2023-09-10,417,40,invalid_quantity
S000570257,2024-05-04,C039379,Neda,Jafari,neda.jafari39379@example.com,9833378576.0,Rasht,2021-07-11,P00073,Mini Notebook 73,Health,211.95,460.24,B007,Central Branch 7,Qom,partner,0,10,cash,2025-01-23,34,10,invalid_quantity
S000570342,2024-02-16,C042929,Amir,Salehi,amir.salehi42929@example.com,9543654913.0,Tabriz,2020-02-25,P00445,Nova Desk 445,Sports,306.96,-389.09,B032,Central Branch 32,shiraz,partner,2,0,CARD,2024-07-27,15,75,invalid_unit_price
S000570665,2025-04-12,C028772,Sara,Moradi,sara.moradi28772@example.com,9928907295.0,TEHRAN,2022-02-02,P00364,Prime Headphones 364,Beauty,132.49,368.18,B038,East Branch 38,Tehran,mobile,4,120,Online,2025-03-31,107,75,invalid_discount_percent
S000571404,2023-07-18,C006228,Reza,Hosseini,reza.hosseini6228@example.com,9519634230.0,Rasht,2021-07-24,P00104,Mini Desk 104,Beauty,,431.35,B009,South Branch 9,isfahan,store,4,0,cash,2025-01-10,300,75,missing_unit_cost
S000571494,2024-03-27,C024998,Mina,Moradi,mina.moradi24998@example.com,9881482536.0,Shiraz,2020-07-17,P00272,Smart Coffee 272,Automotive,213.09,320.35,B036,Express Branch 36,TEHRAN,store,0,0,Online,2025-08-23,174,100,invalid_quantity
S000572176,2023-03-21,C038950,Maryam,Salehi,maryam.salehi38950@example.com,9782872923.0,Rasht,2020-03-14,P00004,Mini Desk 4,Beauty,211.74,,B010,Central Branch 10,Rasht,mobile,2,25,card,2025-08-10,67,20,missing_unit_price
S000572731,2024-02-15,C002010,Reza,Rostami,reza.rostami2010@example.com,9568613005.0,tehran,2022-10-10,P00469,Prime Desk 469,Grocery,73.29,87.48,B015,Outlet Branch 15,Isfahan,partner,0,5,Online,2023-01-02,296,100,invalid_quantity
S000572922,2024-06-20,C043010,Yasin,Karimi,yasin.karimi43010@example.com,9412822531.0,isfahan,2023-04-30,P00436,Basic Notebook 436,Pets,-41.7,75.27,B015,Outlet Branch 15,Isfahan,partner,3,0,wallet,2025-02-20,239,10,invalid_unit_cost
S000573337,2024-02-07,C012240,Yasin,Mohammadi,yasin.mohammadi12240@example.com,9956503098.0,Rasht,2022-09-15,P00252,Smart Coffee 252,Automotive,180.03,388.9,B036,Express Branch 36,TEHRAN,store,-1,25,online,2023-12-23,438,40,invalid_quantity
S000573968,2025-08-07,C048351,Sara,Mohammadi,sara.mohammadi48351@example.com,9493923733.0,Isfahan,2023-11-05,P00303,Max Ball 303,Books,21.36,45.56,B027,Express Branch 27,shiraz,store,0,20,CARD,2023-08-17,398,30,invalid_quantity
S000574205,2025-01-09,C046482,Arman,Mohammadi,arman.mohammadi46482@example.com,9733733887.0,Shiraz,2023-02-21,P00403,Mini Ball 403,Books,,1017.38,B023,Bazaar Branch 23,Rasht,mobile,8,5,online,2024-11-03,82,75,missing_unit_cost
S000575205,2023-08-01,C041592,Maryam,Karimi,maryam.karimi41592@example.com,9944498037.0,Isfahan,2024-11-25,P00233,Classic Sneakers 233,Health,288.51,681.33,B009,South Branch 9,isfahan,store,0,5,card,2024-09-20,378,20,invalid_quantity
S000575345,2023-01-10,C015333,Reza,Rahimi,reza.rahimi15333@example.com,9465363054.0,Tehran,2022-03-17,P00444,Basic Ball 444,Beauty,101.01,-270.28,B038,East Branch 38,Tehran,mobile,5,25,Online,2025-06-25,182,40,invalid_unit_price
S000575427,2024-06-27,C003085,Leila,Ahmadi,leila.ahmadi3085@example.com,9966935604.0,tehran,2023-02-07,P00127,Max Coffee 127,Clothing,116.97,,B024,Outlet Branch 24,TEHRAN,store,2,15,Online,2024-06-05,36,50,missing_unit_price
S000575497,2023-06-17,C021322,Maryam,Hosseini,maryam.hosseini21322@example.com,9746288252.0,Karaj,2020-03-02,P00053,Max Ball 53,Health,288.74,434.09,B015,Outlet Branch 15,Isfahan,partner,4,0,wallet,2023-12-25,433,30,duplicate_sale_id
S000576442,2024-07-07,C018484,Neda,Karimi,neda.karimi18484@example.com,9694458996.0,Tabriz,2020-11-19,P00456,Pro Desk 456,Pets,341.2,753.86,B037,Bazaar Branch 37,Tehran,online,0,20,card,2024-01-09,491,20,invalid_quantity
S000576540,2025-06-17,C039362,Arman,Rostami,arman.rostami39362@example.com,9701812770.0,tehran,2020-05-21,P00304,Max Headphones 304,Beauty,16.34,31.81,B022,Outlet Branch 22,Rasht,mobile,-3,0,CARD,2024-03-09,298,30,invalid_quantity
S000576672,2025-03-06,C047387,Maryam,Karimi,maryam.karimi47387@example.com,9614262679.0,Qom,2024-02-17,P00058,Classic Headphones 58,Travel,73.06,162.67,B035,Mall Branch 35,isfahan,mobile,2,120,online,2023-08-04,460,75,invalid_discount_percent
S000577006,2024-06-27,C007659,Yasin,Karimi,yasin.karimi7659@example.com,9330996421.0,Tabriz,2021-02-24,P00138,Classic Ball 138,Travel,,982.53,B017,Express Branch 17,tehran,online,3,5,Online,2023-05-13,217,20,missing_unit_cost
S000577469,2025-08-02,C007874,Sara,Salehi,sara.salehi7874@example.com,9625308720.0,Qom,2023-01-24,P00176,Nova Coffee 176,Pets,-271.52,372.77,B006,North Branch 6,tehran,online,3,10,cash,2023-03-19,435,10,invalid_unit_cost
S000577679,2024-10-24,C039061,Hana,Mohammadi,hana.mohammadi39061@example.com,9694506344.0,Shiraz,2020-04-19,P00370,Max Puzzle 370,Office,394.39,608.3,B002,Mall Branch 2,Karaj,partner,0,20,Online,2025-01-31,199,40,invalid_quantity
S000578678,2024-07-11,C001215,Sara,Moradi,sara.moradi1215@example.com,9506101350.0,isfahan,2020-09-27,P00093,Basic Cream 93,Health,116.63,,B030,Airport Branch 30,Mashhad,mobile,6,25,cash,2024-12-26,210,50,missing_unit_price
S000578916,2024-04-04,C003574,Neda,Karimi,neda.karimi3574@example.com,9706212352.0,Tehran,2020-09-19,P00148,Max Coffee 148,Shoes,122.39,210.51,B013,Outlet Branch 13,Mashhad,mobile,0,0,CARD,2024-09-07,470,100,invalid_quantity
S000579743,2025-01-03,C039192,Amir,Akbari,amir.akbari39192@example.com,9306014099.0,isfahan,2021-01-06,P00496,Basic Sneakers 496,Pets,175.81,360.45,B003,Bazaar Branch 3,Karaj,online,-3,0,card,2023-07-05,152,40,invalid_quantity
S000579807,2025-05-27,C039767,Leila,Mohammadi,leila.mohammadi39767@example.com,9433520431.0,tehran,2023-02-20,P00038,Eco Desk 38,Travel,,600.62,B023,Bazaar Branch 23,Rasht,mobile,4,25,CARD,2024-09-08,15,20,missing_unit_cost
S000580153,2024-05-03,C012658,Sara,Karimi,sara.karimi12658@example.com,9615798584.0,Mashhad,2024-07-25,P00090,Basic Shirt 90,Office,18.52,40.15,B028,Express Branch 28,isfahan,partner,0,10,CARD,2024-08-09,436,30,invalid_quantity
S000580348,2024-08-11,C009319,Hana,Salehi,hana.salehi9319@example.com,9325886802.0,Isfahan,2020-02-16,P00201,Prime Notebook 201,Electronics,162.81,-426.39,B040,Outlet Branch 40,tehran,online,2,5,online,2023-01-29,272,20,invalid_unit_price
S000581390,2023-12-01,C034741,Amir,Rahimi,amir.rahimi34741@example.com,9691825944.0,Rasht,2022-08-27,P00417,Basic Mixer 417,Baby,166.29,246.46,B011,Central Branch 11,TEHRAN,partner,0,15,CARD,2025-09-09,344,75,invalid_quantity
S000581929,2023-08-31,C049489,Mina,Salehi,mina.salehi49489@example.com,9825510566.0,Qom,2024-04-05,P00147,Prime Puzzle 147,Clothing,333.65,,B027,Express Branch 27,shiraz,store,1,0,cash,2023-06-30,9,75,missing_unit_price
S000582016,2023-08-03,C043322,Neda,Mohammadi,neda.mohammadi43322@example.com,9371833926.0,shiraz,2021-07-08,P00023,Eco Ball 23,Books,-204.05,491.54,B011,Central Branch 11,TEHRAN,partner,2,25,card,2025-07-03,347,75,invalid_unit_cost
S000582608,2023-03-31,C025945,Neda,Akbari,neda.akbari25945@example.com,9647388519.0,Karaj,2024-05-01,P00310,Smart Coffee 310,Office,,331.87,B039,Mall Branch 39,Shiraz,online,1,10,CARD,2025-02-14,398,10,missing_unit_cost
S000582627,2025-10-09,C003059,Hana,Salehi,hana.salehi3059@example.com,9149155595.0,Tehran,2024-11-23,P00209,Max Coffee 209,Grocery,191.87,459.46,B008,West Branch 8,Isfahan,store,0,25,wallet,2023-04-30,176,20,invalid_quantity
S000582679,2024-04-14,C009042,Ali,Moradi,ali.moradi9042@example.com,9612109795.0,isfahan,2021-06-15,P00092,Eco Notebook 92,Automotive,132.73,337.15,B004,Bazaar Branch 4,Rasht,partner,10,120,wallet,2024-07-09,256,30,invalid_discount_percent
S000582946,2024-10-03,C002867,Maryam,Jafari,maryam.jafari2867@example.com,9441217210.0,Isfahan,2021-02-09,P00115,Prime Desk 115,Music,25.03,62.93,B024,Outlet Branch 24,TEHRAN,store,-1,5,Online,2025-08-25,258,30,invalid_quantity
S000583274,2024-12-22,C014279,Mina,Jafari,mina.jafari14279@example.com,9839371219.0,shiraz,2021-12-02,P00163,Basic Shirt 163,Books,18.64,34.68,B028,Express Branch 28,isfahan,partner,1,5,card,2023-06-03,351,50,duplicate_sale_id
S000583864,2024-08-02,C005986,Omid,Akbari,omid.akbari5986@example.com,9899591245.0,Tehran,2022-08-23,P00441,Basic Desk 441,Electronics,185.32,482.87,B036,Express Branch 36,TEHRAN,store,0,5,Online,2024-03-19,474,100,invalid_quantity
S000585101,2024-12-15,C006644,Omid,Salehi,omid.salehi6644@example.com,9639648583.0,Karaj,2020-02-25,P00240,Classic Mixer 240,Furniture,231.53,472.09,B034,Express Branch 34,isfahan,partner,0,5,wallet,2023-05-22,35,100,invalid_quantity
S000585180,2025-06-18,C049897,Mina,Rostami,mina.rostami49897@example.com,9239096438.0,Shiraz,2024-08-01,P00480,Plus Desk 480,Furniture,166.69,,B004,Bazaar Branch 4,Rasht,partner,3,5,card,2025-07-26,179,50,missing_unit_price
S000585351,2024-01-28,C026499,Hana,Ahmadi,hana.ahmadi26499@example.com,9613019260.0,Qom,2020-07-14,P00356,Basic Desk 356,Pets,157.9,-309.83,B014,Bazaar Branch 14,shiraz,mobile,3,0,wallet,2024-04-22,57,50,invalid_unit_price
S000585409,2025-12-17,C033393,Leila,Ahmadi,leila.ahmadi33393@example.com,9676936132.0,TEHRAN,2021-02-22,P00069,Eco Ball 69,Grocery,,62.04,B018,North Branch 18,Tabriz,partner,1,10,card,2024-01-31,136,20,missing_unit_cost
S000586149,2025-11-07,C038090,Ali,Ahmadi,ali.ahmadi38090@example.com,9591746917.0,Qom,2022-12-21,P00238,Smart Cream 238,Travel,250.3,585.13,B002,Mall Branch 2,Karaj,partner,-2,0,Online,2023-10-11,73,30,invalid_quantity
S000586338,2023-03-15,C048698,Reza,Karimi,reza.karimi48698@example.com,9157383489.0,Mashhad,2022-09-17,P00170,Smart Puzzle 170,Office,278.29,603.83,B006,North Branch 6,tehran,online,0,0,CARD,2025-04-13,134,20,invalid_quantity
S000586563,2025-12-17,C039656,Neda,Mohammadi,neda.mohammadi39656@example.com,9577157512.0,Qom,2020-08-08,P00436,Basic Notebook 436,Pets,-41.7,75.27,B014,Bazaar Branch 14,shiraz,mobile,8,0,online,2025-09-15,109,30,invalid_unit_cost
S000587575,2024-12-26,C048562,Omid,Rostami,omid.rostami48562@example.com,9312642273.0,Rasht,2020-08-24,P00443,Smart Puzzle 443,Books,337.64,456.41,B005,South Branch 5,TEHRAN,online,0,0,card,2024-05-28,494,75,invalid_quantity
S000588210,2024-09-10,C026964,Sara,Karimi,sara.karimi26964@example.com,9264051116.0,TEHRAN,2024-02-01,P00240,Classic Mixer 240,Furniture,,472.09,B035,Mall Branch 35,isfahan,mobile,2,0,CARD,2025-10-19,109,100,missing_unit_cost
S000588431,2025-02-10,C005854,Leila,Akbari,leila.akbari5854@example.com,9534439603.0,Rasht,2021-08-07,P00334,Plus Desk 334,Jewelry,341.94,,B022,Outlet Branch 22,Rasht,mobile,2,10,CARD,2025-03-31,201,75,missing_unit_price
S000588686,2025-05-27,C024960,Neda,Jafari,neda.jafari24960@example.com,9908033574.0,Karaj,2021-11-19,P00184,Basic Sneakers 184,Beauty,129.67,278.47,B009,South Branch 9,isfahan,store,1,120,online,2025-03-25,395,10,invalid_discount_percent
S000588812,2024-10-16,C043404,Ali,Jafari,ali.jafari43404@example.com,9229765693.0,Karaj,2021-12-22,P00203,Smart Desk 203,Books,140.57,251.88,B006,North Branch 6,tehran,online,0,0,CARD,2023-07-05,72,30,invalid_quantity
S000589352,2023-10-17,C043761,Leila,Rahimi,leila.rahimi43761@example.com,9194549965.0,Tehran,2020-02-14,P00411,Max Desk 411,Garden,25.89,56.32,B008,West Branch 8,Isfahan,store,-2,0,online,2024-09-11,47,50,invalid_quantity
S000590049,2024-11-07,C034191,Hana,Mohammadi,hana.mohammadi34191@example.com,9743609780.0,Shiraz,2020-08-02,P00139,Prime Mixer 139,Gaming,149.35,256.99,B019,Bazaar Branch 19,Shiraz,mobile,0,0,card,2024-04-14,423,50,invalid_quantity
S000590354,2024-08-21,C035473,Neda,Jafari,neda.jafari35473@example.com,9978491528.0,Tabriz,2021-08-01,P00288,Smart Puzzle 288,Shoes,19.17,-22.84,B028,Express Branch 28,isfahan,partner,3,10,Online,2025-11-18,380,10,invalid_unit_price
S000591011,2023-12-23,C025606,Sara,Ahmadi,sara.ahmadi25606@example.com,9659140169.0,isfahan,2020-12-16,P00115,Prime Desk 115,Music,,62.93,B023,Bazaar Branch 23,Rasht,mobile,2,15,online,2024-01-17,58,50,missing_unit_cost
S000591051,2025-07-24,C016483,Leila,Moradi,leila.moradi16483@example.com,9841272109.0,isfahan,2024-03-14,P00050,Smart Notebook 50,Office,230.15,636.37,B001,Central Branch 1,Rasht,online,1,0,Online,2023-08-31,201,10,duplicate_sale_id
S000591110,2024-05-04,C040545,Arman,Rostami,arman.rostami40545@example.com,9583402001.0,Karaj,2024-03-22,P00070,Classic Sneakers 70,Office,-333.81,640.16,B037,Bazaar Branch 37,Tehran,online,4,0,cash,2025-03-31,364,75,invalid_unit_cost
S000591286,2024-02-08,C043693,Ali,Salehi,ali.salehi43693@example.com,9377050461.0,Rasht,2023-07-17,P00062,Prime Sneakers 62,Home Appliances,358.63,458.16,B017,Express Branch 17,tehran,online,0,0,card,2023-01-21,380,30,invalid_quantity
S000591682,2024-07-16,C010933,Amir,Mohammadi,amir.mohammadi10933@example.com,9634429177.0,Tehran,2022-01-15,P00219,Plus Desk 219,Gaming,200.27,,B027,Express Branch 27,shiraz,store,6,10,Online,2025-12-27,229,50,missing_unit_price
S000592523,2024-05-04,C006417,Leila,Rahimi,leila.rahimi6417@example.com,9843082157.0,isfahan,2023-12-23,P00204,Prime Sneakers 204,Beauty,184.44,355.83,B029,North Branch 29,TEHRAN,mobile,0,0,online,2023-08-16,363,40,invalid_quantity
S000592555,2025-06-26,C014237,Sara,Rahimi,sara.rahimi14237@example.com,9759143768.0,shiraz,2020-06-11,P00203,Smart Desk 203,Books,140.57,251.88,B018,North Branch 18,Tabriz,partner,-5,25,Online,2024-11-19,386,30,invalid_quantity
S000593760,2024-08-22,C030235,Yasin,Akbari,yasin.akbari30235@example.com,9429138230.0,Shiraz,2021-01-03,P00371,Mini Desk 371,Garden,5.51,11.67,B014,Bazaar Branch 14,shiraz,mobile,0,20,wallet,2023-05-01,127,100,invalid_quantity
S000593812,2025-01-30,C000183,Mina,Moradi,mina.moradi183@example.com,9534222401.0,Rasht,2021-05-13,P00441,Basic Desk 441,Electronics,,482.87,B028,Express Branch 28,isfahan,partner,1,20,Online,2024-12-22,229,75,missing_unit_cost
S000594693,2024-06-22,C035327,Amir,Salehi,amir.salehi35327@example.com,9234913961.0,Shiraz,2023-04-20,P00479,Nova Mixer 479,Gaming,124.51,153.77,B028,Express Branch 28,isfahan,partner,5,120,cash,2023-11-21,156,75,invalid_discount_percent
S000594933,2024-10-25,C045424,Hana,Jafari,hana.jafari45424@example.com,9914603494.0,tehran,2021-08-12,P00203,Smart Desk 203,Books,140.57,,B040,Outlet Branch 40,tehran,online,2,10,online,2023-07-15,185,40,missing_unit_price
S000594997,2025-01-05,C012112,Sara,Karimi,sara.karimi12112@example.com,9449596675.0,Shiraz,2022-11-16,P00111,Basic Cream 111,Garden,155.52,295.18,B002,Mall Branch 2,Karaj,partner,0,15,wallet,2024-07-31,213,50,invalid_quantity
S000595357,2023-07-23,C021007,Maryam,Mohammadi,maryam.mohammadi21007@example.com,9983971960.0,Qom,2021-08-11,P00015,Pro Shirt 15,Music,56.2,-147.54,B031,North Branch 31,Tehran,store,1,25,card,2024-05-28,368,40,invalid_unit_price
S000595657,2025-11-06,C044472,Arman,Moradi,arman.moradi44472@example.com,9884230561.0,isfahan,2023-03-22,P00071,Classic Sneakers 71,Garden,-280.34,477.06,B034,Express Branch 34,isfahan,partner,10,0,card,2023-10-05,219,100,invalid_unit_cost
S000595758,2024-01-19,C022584,Neda,Mohammadi,neda.mohammadi22584@example.com,9924232992.0,Karaj,2023-08-19,P00413,Plus Shirt 413,Health,344.24,526.41,B025,Bazaar Branch 25,Tehran,mobile,-4,10,Online,2025-01-30,170,30,invalid_quantity
S000596234,2025-11-13,C001802,Sara,Rahimi,sara.rahimi1802@example.com,9126624066.0,isfahan,2023-06-18,P00308,Plus Mixer 308,Shoes,387.27,448.11,B035,Mall Branch 35,isfahan,mobile,0,5,cash,2023-04-09,369,30,invalid_quantity
S000596613,2024-01-21,C020404,Hana,Rahimi,hana.rahimi20404@example.com,9276801192.0,Shiraz,2023-09-28,P00147,Prime Puzzle 147,Clothing,,444.33,B020,North Branch 20,Shiraz,online,3,10,card,2024-07-08,463,20,missing_unit_cost
S000597471,2023-03-12,C036504,Leila,Akbari,leila.akbari36504@example.com,9685275314.0,Tehran,2021-03-02,P00426,Basic Mixer 426,Toys,288.91,561.11,B003,Bazaar Branch 3,Karaj,online,0,15,online,2025-08-17,123,30,invalid_quantity
S000598184,2023-07-15,C006300,Hana,Karimi,hana.karimi6300@example.com,9744930437.0,isfahan,2023-01-31,P00480,Plus Desk 480,Furniture,166.69,,B020,North Branch 20,Shiraz,online,3,25,online,2025-07-01,99,40,missing_unit_price
S000598708,2025-04-25,C016684,Amir,Karimi,amir.karimi16684@example.com,9671714313.0,Qom,2022-01-18,P00110,Prime Sneakers 110,Office,158.2,278.01,B028,Express Branch 28,isfahan,partner,0,20,wallet,2025-09-03,170,75,invalid_quantity
S000598828,2023-12-29,C049166,Arman,Ahmadi,arman.ahmadi49166@example.com,9613569524.0,Rasht,2020-10-07,P00223,Eco Puzzle 223,Books,330.33,632.39,B018,North Branch 18,Tabriz,partner,1,5,cash,2025-09-22,464,10,duplicate_sale_id
S000598961,2025-12-26,C044150,Omid,Hosseini,omid.hosseini44150@example.com,9721014542.0,Tehran,2022-12-05,P00144,Prime Mixer 144,Beauty,344.65,540.96,B029,North Branch 29,TEHRAN,mobile,-1,10,card,2025-10-21,463,30,invalid_quantity
S000599414,2023-09-10,C006940,Arman,Mohammadi,arman.mohammadi6940@example.com,9625462480.0,Tabriz,2020-03-24,P00472,Pro Desk 472,Automotive,,99.86,B009,South Branch 9,isfahan,store,4,10,Online,2024-08-05,243,75,missing_unit_cost
S000599945,2024-02-20,C018659,Sara,Mohammadi,sara.mohammadi18659@example.com,9966628655.0,TEHRAN,2022-04-08,P00467,Nova Headphones 467,Clothing,191.58,471.9,B032,Central Branch 32,shiraz,partner,0,25,wallet,2025-08-12,209,20,invalid_quantity
S000600204,2024-10-17,C036800,Hana,Ahmadi,hana.ahmadi36800@example.com,9611449919.0,Shiraz,2022-11-06,P00211,Max Cream 211,Garden,-327.13,381.27,B024,Outlet Branch 24,TEHRAN,store,2,5,online,2023-11-19,301,30,invalid_unit_cost
S000600360,2023-09-21,C008750,Arman,Mohammadi,arman.mohammadi8750@example.com,9833582557.0,Shiraz,2020-12-18,P00135,Plus Mixer 135,Music,318.36,-542.98,B033,South Branch 33,isfahan,online,2,0,CARD,2025-02-12,285,20,invalid_unit_price
S000600700,2024-06-26,C000032,Maryam,Akbari,maryam.akbari32@example.com,9906248900.0,shiraz,2024-04-23,P00286,Plus Desk 286,Toys,31.38,72.28,B004,Bazaar Branch 4,Rasht,partner,3,120,online,2024-09-11,365,30,invalid_discount_percent
S000601182,2023-06-28,C001713,Leila,Karimi,leila.karimi1713@example.com,9116782928.0,Mashhad,2020-06-14,P00281,Basic Puzzle 281,Electronics,55.09,127.69,B003,Bazaar Branch 3,Karaj,online,0,0,cash,2024-09-20,327,75,invalid_quantity
S000601435,2023-05-21,C048831,Mina,Mohammadi,mina.mohammadi48831@example.com,9654922638.0,tehran,2024-05-04,P00475,Pro Puzzle 475,Music,76.34,,B022,Outlet Branch 22,Rasht,mobile,6,20,cash,2025-05-17,248,30,missing_unit_price
S000602164,2024-02-03,C016267,Reza,Rostami,reza.rostami16267@example.com,9572279674.0,isfahan,2022-12-06,P00405,Prime Coffee 405,Sports,382.05,772.23,B035,Mall Branch 35,isfahan,mobile,-2,25,cash,2025-06-29,302,40,invalid_quantity
S000602215,2023-07-09,C000322,Sara,Hosseini,sara.hosseini322@example.com,9445864933.0,Karaj,2020-10-30,P00113,Mini Coffee 113,Health,,369.98,B014,Bazaar Branch 14,shiraz,mobile,5,0,wallet,2025-06-26,361,75,missing_unit_cost
S000602419,2025-05-26,C044777,Amir,Akbari,amir.akbari44777@example.com,9729328891.0,Isfahan,2023-10-20,P00331,Classic Coffee 331,Garden,24.75,35.69,B023,Bazaar Branch 23,Rasht,mobile,0,0,CARD,2025-05-16,63,75,invalid_quantity
S000603656,2024-09-28,C049174,Reza,Karimi,reza.karimi49174@example.com,9789636490.0,Tehran,2022-11-19,P00499,Pro Coffee 499,Gaming,373.77,660.87,B026,Central Branch 26,Mashhad,partner,0,25,card,2024-08-04,461,50,invalid_quantity
S000604686,2025-03-19,C000900,Leila,Rostami,leila.rostami900@example.com,9797052007.0,Isfahan,2020-12-22,P00295,Plus Notebook 295,Music,259.03,,B008,West Branch 8,Isfahan,store,4,0,Online,2025-03-01,282,40,missing_unit_price
